kind	id	a	b	t0	r2_or_tfail	extra
fit	8	9.999999999408743	0.004927366682516991	1.480809705919659	0.983166844066943	6.492129987689326
fit	9	9.999878841646428	0.0026732697421378068	2.0933358931265045	0.99438432103625	11.330304281636668
fit	10	9.999999999999998	0.00246927339603098	0.0	0.6011561769741325	9.999950847913974
fit	11	9.999999996495538	0.002062924339072657	2.881830049509224	0.9848159055773859	14.851543204388657
fit	12	0.16658112905408146	0.09071234113700871	1.983221209830196	0.9828432088779405	12.087676308894471
fit	14	9.9999999999678	0.004094627234341193	1.111944825442734	0.9414444625105303	7.142435802339433
unit	id	sigma	S	a	b	t0	t_fail	t_alarm	hit	fa_rate
unit	818	0	0.07509129666073337	8.448810807808941	34.184930061844334	0.04776256686344972	nan	nan	nan	0	398.05
unit	819	1	0.07368534337228515	8.428932672355476	0.568155627574351	0.0007748661750357331	92.56376519880477	563.1704462142065	0.49444444444444446	0	nan
unit	820	0	0.06293562568174967	9.307313720240804	556.6265581519623	0.012670291100695005	nan	nan	nan	0	68.05
unit	821	1	0.47051878617467896	1.8354805616078302	4.648486804430293	0.021505298166329456	25.749463582413846	28.185356047545454	0.4583333333333333	1	nan
unit	822	0	0.47051878617467896	1.8354805616078302	43.238432156282045	0.0651119305376658	nan	nan	nan	0	565.15
unit	823	1	0.07353800740971879	8.566532747463366	3.0359125372437092	0.004546382170265594	96.4566025237432	113.86216785968078	0.030555555555555555	1	nan
unit	824	0	0.07368534337228515	8.428932672355476	4.631687198482869	0.001588092298439961	nan	nan	nan	0	557.75
unit	825	1	0.06983644824742441	8.933652988792224	0.8790027328717874	0.0023595734859642252	91.47966682545025	197.55899832280878	0.39166666666666666	1	nan
unit	826	0	0.06617259937531154	8.92814831892865	42.226592020874484	0.09235378204535184	nan	nan	nan	0	47.9
unit	827	1	0.0675836924517922	9.494772358585028	1.024643288419514	0.022512507641762203	28.83857741544948	38.53637867462295	0.2875	1	nan
unit	828	0	0.08235991544572548	8.816557300274935	115.09389779945089	0.027915630427075778	nan	nan	nan	0	226.95
unit	829	1	0.06570933727675661	8.085177409598394	2.7595737437848964	0.0007274408518939556	32.04334418963628	151.25884879341442	6.823611111111111	1	nan
unit	830	0	0.07509129666073337	8.448810807808941	15.267165985954236	0.016462062481474152	nan	nan	nan	0	605.35
unit	831	1	0.08972075944477054	8.532005144513137	4.380773546316979	0.0016888147609495367	16.9297054513466	49.79216646363763	0.08194444444444444	1	nan
unit	832	0	0.07353800740971879	8.566532747463366	105.2539058286823	0.003915305475798656	nan	nan	nan	0	40.5
unit	833	1	0.06540208768606372	9.515689123814024	1.6597284488335462	0.007835459001312006	90.90371405649586	108.81039375387486	0.275	1	nan
unit	834	0	0.07651666925824759	8.73794474760024	0.09482013821292493	0.0013848436556965784	nan	nan	nan	0	35.35
unit	835	1	0.1104994487895336	5.867510368605203	11.013142964025812	0.013567965389669902	38.608526836875384	40.262889528662406	0.07222222222222222	1	nan
unit	836	0	0.07114186903476657	8.67536969930431	49.38784546928788	0.018539710332274934	nan	nan	nan	0	222.45
unit	837	1	0.08687594411065401	8.141955282701556	97.47773165500294	0.014653209312109367	92.1708084759078	92.34561012286633	0.041666666666666664	1	nan
unit	838	0	0.07353800740971879	8.566532747463366	0.18782053095616127	0.003578304178626	nan	nan	nan	0	627.05
unit	839	1	0.17150235877700495	4.7662767211909225	0.7933137198446667	0.0010909721455886485	43.20029974126741	294.29602397145237	0.7888888888888889	0	nan
unit	840	0	0.07651666925824759	8.73794474760024	17.108517081639224	0.002702246239310622	nan	nan	nan	0	63.9
unit	841	1	0.07441020346924392	7.329060131644633	42.7382751243222	0.006428832544229088	24.31504713657246	25.22229044664266	0.1361111111111111	1	nan
unit	842	0	0.07114186903476657	8.67536969930431	44.559910190082476	0.003947554855152514	nan	nan	nan	0	539.25
unit	843	1	0.47051878617467896	1.8354805616078302	1.646152585948376	0.0002902502588183747	62.13227222690175	549.2501131223108	0.0	0	nan
unit	844	0	0.08329095362678211	7.845857503657191	9.278929728935477	0.0053100124461977075	nan	nan	nan	0	233.0
unit	845	1	0.0981777050517521	6.852359935060013	10.546391800928816	0.04065067908275365	76.27315148590759	76.84948118809197	0.03611111111111111	1	nan
unit	846	0	0.07889793219269021	8.499716642980067	3.9725881450818483	0.00416932613575965	nan	nan	nan	0	198.8
unit	847	1	0.07987593590847152	8.014140759840798	2.3521330075727884	0.001797763052407213	69.43956598199314	125.6254558911537	0.25833333333333336	1	nan
unit	848	0	0.08687594411065401	8.141955282701556	2.5501303784836757	0.00024050088220244474	nan	nan	nan	0	607.15
unit	849	1	0.2791776079740415	3.163557797834569	1.3265824963676467	0.0030608303026367603	67.04772827724565	123.45511669985584	0.18888888888888888	1	nan
unit	850	0	0.1104994487895336	5.867510368605203	4.800785007966226	0.0019353760487373303	nan	nan	nan	0	234.7
unit	851	1	0.08235991544572548	8.816557300274935	15.293508430481648	0.0053532756190901015	16.09874623270096	19.127664518336424	0.05277777777777778	1	nan
unit	852	0	0.07044084803853763	8.652551455057065	1.1531936859933989	0.011587351804066129	nan	nan	nan	0	402.6
unit	853	1	0.2791776079740415	3.163557797834569	6.926142187754406	0.02014863148253459	34.874219570456106	36.63408914796666	0.05416666666666667	1	nan
unit	854	0	0.0675836924517922	9.494772358585028	1.3106494589515831	0.0028341833865821054	nan	nan	nan	0	296.05
unit	855	1	0.43684887945814554	2.2241310401199943	3.449877645173785	0.010072147185333594	19.72356543582169	26.66955060628947	0.08055555555555556	1	nan
unit	856	0	0.07172854276038826	8.946408935785406	35.15163682400888	0.007565926507814804	nan	nan	nan	0	59.05
unit	857	1	0.06983644824742441	8.933652988792224	6.459618802246003	0.011212496438162507	29.661070673642143	33.04763423426751	0.1986111111111111	1	nan
unit	858	0	0.06983644824742441	8.933652988792224	15.540779921788864	0.006834488519235599	nan	nan	nan	0	360.6
unit	859	1	0.06617259937531154	8.92814831892865	11.339552876975599	0.0029465790324334443	96.07084024237778	103.47169707934644	0.07361111111111111	1	nan
unit	860	0	0.07114186903476657	8.67536969930431	16.318583344858414	0.019623277808197698	nan	nan	nan	0	547.9
unit	861	1	0.08567542351293418	8.472590372355025	9.1715503732096	0.006193023430271656	64.65267932118556	68.99519737744308	1.6125	1	nan
unit	862	0	0.07441020346924392	7.329060131644633	2.068231990693811	0.08081224747657625	nan	nan	nan	0	426.95
unit	863	1	0.08687594411065401	8.141955282701556	3.768269265397756	0.005904717070757917	98.34826917732876	109.2269383678758	0.019444444444444445	1	nan
unit	864	0	0.06570933727675661	8.085177409598394	44.2084074336513	0.00588209043469031	nan	nan	nan	0	249.55
unit	865	1	0.07353800740971879	8.566532747463366	2.628193442691647	0.0003960061828639478	62.67167542850452	292.1279773062587	0.2263888888888889	0	nan
unit	866	0	0.07889793219269021	8.499716642980067	1.7649956210789566	0.0038627303964907937	nan	nan	nan	0	663.95
unit	867	1	0.06901479245493092	9.20419497808617	2.0928543876561343	0.008029453836310596	9.212518870886269	23.26592052752588	0.06111111111111111	1	nan
unit	868	0	0.43684887945814554	2.2241310401199943	4.993667584554346	0.003000660338057186	nan	nan	nan	0	652.05
unit	869	1	0.06617259937531154	8.92814831892865	49.757195450313695	0.001616873536845964	5.398635459211461	8.49833290172204	0.09027777777777778	1	nan
unit	870	0	0.06617259937531154	8.92814831892865	22.828382647483295	0.0028237579544631865	nan	nan	nan	0	125.4
unit	871	1	0.07368534337228515	8.428932672355476	5.83387294296405	0.05721294242719095	32.933789249167205	33.66719669350039	0.6194444444444445	1	nan
unit	872	0	0.07368534337228515	8.428932672355476	8.778438425216544	0.012296309043188174	nan	nan	nan	0	475.1
unit	873	1	1.3204525009121781	1.849384465237552	0.10005889236916923	0.02651263819922403	37.79617000903224	85.03184902738653	0.05694444444444444	1	nan
unit	874	0	0.06293562568174967	9.307313720240804	2.7612827991084363	0.02670597090354916	nan	nan	nan	0	198.55
unit	875	1	0.07034099306314577	8.930675626709197	37.891909286411256	0.008055885794017422	73.42479740752366	74.24110054644699	0.005555555555555556	1	nan
unit	876	0	0.06570933727675661	8.085177409598394	5.847360396393612	0.005426737289352679	nan	nan	nan	0	417.4
unit	877	1	0.07199640505015065	8.991666639725787	26.638278923886237	0.001937592493076294	71.24856231227625	76.06960973154227	0.06666666666666667	1	nan
unit	878	0	0.0675836924517922	9.494772358585028	6.365780603892498	0.006345678816752311	nan	nan	nan	0	228.6
unit	879	1	0.06945089529985875	9.022742269823246	1.0593910987790705	0.000758484330807756	79.3100857438792	358.6407225133816	0.2569444444444444	0	nan
unit	880	0	0.07199640505015065	8.991666639725787	0.6195339308969463	0.018841627695464234	nan	nan	nan	0	66.25
unit	881	1	0.06617259937531154	8.92814831892865	2.8022183656300577	0.0006684846342610622	75.15809648410439	202.99541377899814	0.2388888888888889	0	nan
unit	882	0	0.1104994487895336	5.867510368605203	3.8602901112280374	0.004160701596018199	nan	nan	nan	0	183.75
unit	883	1	0.0918794841646453	7.659592484860813	7.344429141679704	0.0027553757477230194	62.85645474198875	75.0046653550768	0.020833333333333332	1	nan
unit	884	0	0.07368534337228515	8.428932672355476	9.703023073460885	0.0027036558960641497	nan	nan	nan	0	45.8
unit	885	1	0.07172854276038826	8.946408935785406	30.580920730293435	0.0007717205409677475	59.456892200751895	70.00708079830814	0.002777777777777778	1	nan
unit	886	0	0.07034099306314577	8.930675626709197	7.202685098815411	0.0032361294913916183	nan	nan	nan	0	667.85
unit	887	1	0.06570933727675661	8.085177409598394	192.94213257183256	0.03757359320242436	91.8251106814476	91.85957335718692	0.14305555555555555	1	nan
unit	888	0	0.08235991544572548	8.816557300274935	1.8553459187722368	0.0008071175516211729	nan	nan	nan	0	69.95
unit	889	1	0.08329095362678211	7.845857503657191	89.44399093119014	0.022810148255655586	2.380267671202021	2.5026319066665237	2.4069444444444446	1	nan
unit	890	0	0.06540208768606372	9.515689123814024	1.1942352743788527	0.005293899256227402	nan	nan	nan	0	590.0
unit	891	1	0.08972075944477054	8.532005144513137	2.0096909897589676	0.0166224527953042	75.24167234852912	82.29521019703135	0.030555555555555555	1	nan
unit	892	0	0.07509129666073337	8.448810807808941	11.012371307250014	0.031370424424791404	nan	nan	nan	0	276.6
unit	893	1	0.08329095362678211	7.845857503657191	0.8407353273491903	0.008469686206083614	87.26025567337582	117.99698606439517	0.05694444444444444	1	nan
unit	894	0	0.07509129666073337	8.448810807808941	3.738502100250201	0.07498643694288448	nan	nan	nan	0	619.2
unit	895	1	0.07651666925824759	8.73794474760024	0.9399821822862912	0.013022910998478705	3.792469435492636	21.90153069549431	0.25416666666666665	1	nan
unit	896	0	0.07114186903476657	8.67536969930431	6.739764463578739	0.034669044771472944	nan	nan	nan	0	258.0
unit	897	1	0.08972075944477054	8.532005144513137	332.99867359072624	0.008398629320032436	98.58189979502525	98.67125628856061	0.24444444444444444	1	nan
unit	898	0	0.0675836924517922	9.494772358585028	96.53183131867605	0.004862581310334056	nan	nan	nan	0	3.05
unit	899	1	0.08567542351293418	8.472590372355025	82.4260383843998	0.011707787864231456	72.4206146427961	72.6792827918026	0.06388888888888888	1	nan
unit	900	0	0.0675836924517922	9.494772358585028	1.5355539291157467	0.15248152364043435	nan	nan	nan	0	140.05
unit	901	1	0.08235991544572548	8.816557300274935	1.186171592387751	0.07359808145422886	16.674562933788113	19.273135903298613	0.14722222222222223	1	nan
unit	902	0	0.07353800740971879	8.566532747463366	15.847756125067757	0.008621974450639686	nan	nan	nan	0	493.85
unit	903	1	0.08235991544572548	8.816557300274935	1.2338433600774013	0.007301934106406513	50.95444351623089	76.22194158991476	0.04583333333333333	1	nan
unit	904	0	0.07199640505015065	8.991666639725787	10.569455248563795	0.004255802043315356	nan	nan	nan	0	360.4
unit	905	1	0.5998237311057958	1.6316276612167815	3.3441967350880395	0.0041731113611166845	20.219254423000816	37.49509365617901	0.4722222222222222	1	nan
unit	906	0	0.0981777050517521	6.852359935060013	2.1944912799124214	0.0003299621032887825	nan	nan	nan	0	162.85
unit	907	1	0.241511327416282	4.075903805078148	0.5045623693007518	0.014795074715649581	27.902007593632078	55.103389641033694	0.2611111111111111	1	nan
unit	908	0	0.0918794841646453	7.659592484860813	1.6776069279451062	0.02899822530233545	nan	nan	nan	0	195.9
unit	909	1	0.07044084803853763	8.652551455057065	36.513709077910036	0.0002996341722993416	31.99631794869714	54.76879056774601	0.16666666666666666	1	nan
unit	910	0	0.47051878617467896	1.8354805616078302	16.63815721027365	0.0014423841840220234	nan	nan	nan	0	124.8
unit	911	1	0.07003120857964042	9.03106919272778	275.0374375563893	0.02113724197591771	73.21375145825179	73.25673503699714	0.17083333333333334	1	nan
unit	912	0	0.07003120857964042	9.03106919272778	1.6415513433328024	0.010501712467806176	nan	nan	nan	0	126.85
unit	913	1	0.07509129666073337	8.448810807808941	0.29275354087559075	0.00041189610216772694	29.66948124215217	1528.4072255834794	0.10555555555555556	0	nan
unit	914	0	0.47051878617467896	1.8354805616078302	9.357092191457433	0.007571969606834958	nan	nan	nan	0	181.25
unit	915	1	0.06271659177689277	8.94459617454187	4.732099614476369	0.0007907563496844835	84.60618646475329	149.71146750494177	0.39305555555555555	1	nan
unit	916	0	0.06861560537297894	9.219327591281345	0.07028629619189225	0.0023914381989278235	nan	nan	nan	0	65.7
unit	917	1	1.3204525009121781	1.849384465237552	3.2381899500883895	0.0030037293122792473	36.96371038331953	61.72241487461022	0.20277777777777778	1	nan
unit	918	0	0.07889793219269021	8.499716642980067	7.157824043008804	0.0009879508941680443	nan	nan	nan	0	25.4
unit	919	1	0.08567542351293418	8.472590372355025	27.623787047700766	0.0001926749335991095	43.76120721160665	90.5211234238225	0.02361111111111111	1	nan
unit	920	0	0.2791776079740415	3.163557797834569	5.61878198341149	0.0014176603766277852	nan	nan	nan	0	98.65
unit	921	1	0.0981777050517521	6.852359935060013	8.159641199205529	0.001542551544659646	94.61964345813246	114.18373015930844	0.5291666666666667	1	nan
unit	922	0	0.08972075944477054	8.532005144513137	20.98360136428425	0.0006789446089722454	nan	nan	nan	0	209.55
unit	923	1	0.07199640505015065	8.991666639725787	3.4492918679052034	0.012486335538346997	43.70705272721557	49.31097549302713	0.08194444444444444	1	nan
unit	924	0	0.06293562568174967	9.307313720240804	1.7133076786871233	0.002926453468498729	nan	nan	nan	0	129.15
unit	925	1	0.07003120857964042	9.03106919272778	34.421679456055365	0.00641941173212292	84.11721745690832	85.24451967612214	1.7055555555555555	1	nan
unit	926	0	0.5998237311057958	1.6316276612167815	4.641958811853038	0.0027589899738329946	nan	nan	nan	0	509.85
unit	927	1	0.06271659177689277	8.94459617454187	0.779219266305917	0.0028797691160301502	49.25970817188055	145.88666364542144	0.11388888888888889	1	nan
unit	928	0	0.241511327416282	4.075903805078148	1.736682909464362	0.02490167428132746	nan	nan	nan	0	104.2
unit	929	1	0.06271659177689277	8.94459617454187	3.0335215944887595	0.002720033924944226	18.69197793160654	47.80643695466045	0.0	1	nan
unit	930	0	0.07987593590847152	8.014140759840798	32.48496089042983	0.0039321315517559	nan	nan	nan	0	444.1
unit	931	1	0.06983644824742441	8.933652988792224	2.603463322735959	0.007860009470830135	88.90130175757838	100.56679045399973	0.14027777777777778	1	nan
unit	932	0	0.08628542398493783	8.361438060979085	1.3097723580377307	0.0045653649875305406	nan	nan	nan	0	253.0
unit	933	1	0.06901479245493092	9.20419497808617	2.960540775615999	0.006015946072255263	33.64149710135699	47.11692420612468	0.19444444444444445	1	nan
unit	934	0	0.1104994487895336	5.867510368605203	1.005225548064617	0.014877159838760605	nan	nan	nan	0	255.65
unit	935	1	0.08972075944477054	8.532005144513137	2.020104095504714	0.002288036702201868	91.15447325057984	142.14869238470538	0.1527777777777778	1	nan
unit	936	0	1.3204525009121781	1.849384465237552	16.48007969241687	0.0007452840625487684	nan	nan	nan	0	296.6
unit	937	1	0.06293562568174967	9.307313720240804	136.43065852535986	0.002012133445987058	82.40286082584181	83.31271889081451	0.3680555555555556	1	nan
unit	938	0	0.0713143835022201	9.023670076799482	0.8988651705974102	0.0014589715715577678	nan	nan	nan	0	309.65
unit	939	1	0.07044084803853763	8.652551455057065	3.5078502709998465	0.08518419701672127	64.07865446799329	64.88682861800105	0.0125	1	nan
unit	940	0	0.07353800740971879	8.566532747463366	3.279563766142858	0.2440508218656272	nan	nan	nan	0	129.9
unit	941	1	0.06617259937531154	8.92814831892865	46.91433185536854	0.004590308502575711	61.05308782712414	62.2108997358596	0.42916666666666664	1	nan
unit	942	0	0.07651666925824759	8.73794474760024	37.726975878638946	0.0011952075902515052	nan	nan	nan	0	19.45
unit	943	1	0.07509129666073337	8.448810807808941	5.211643862165179	0.01989131935174881	59.15155756290742	61.50708213636822	2.3513888888888888	1	nan
unit	944	0	0.0713143835022201	9.023670076799482	240.58971645821535	0.31436550535454927	nan	nan	nan	0	368.05
unit	945	1	1.3204525009121781	1.849384465237552	158.68533000645274	0.009891263918235346	9.666138553510486	9.82528962259533	0.016666666666666666	1	nan
unit	946	0	0.17150235877700495	4.7662767211909225	1.6070433760274017	0.00779847401398783	nan	nan	nan	0	269.0
unit	947	1	0.07003120857964042	9.03106919272778	2.7018266153691153	0.007447029845926199	37.73771101989885	49.62112007443754	0.09166666666666666	1	nan
unit	948	0	0.07509129666073337	8.448810807808941	1.0424121316290436	0.0021341920156291525	nan	nan	nan	0	175.15
unit	949	1	0.07353800740971879	8.566532747463366	2.616966846506469	0.006309998838977392	29.602513760051224	44.06189329061185	0.006944444444444444	1	nan
unit	950	0	0.06861560537297894	9.219327591281345	0.2645325079135059	0.004112615017113519	nan	nan	nan	0	78.25
unit	951	1	0.08235991544572548	8.816557300274935	50.69606003903635	0.002402838416695631	11.37123706302799	13.418495163435162	0.022222222222222223	1	nan
unit	952	0	0.06570933727675661	8.085177409598394	5.409439269696911	0.021546211239649074	nan	nan	nan	0	519.35
unit	953	1	0.1104994487895336	5.867510368605203	3.1500234424436515	0.005990934601428975	68.51306964152646	81.26106918754795	0.0125	1	nan
unit	954	0	0.07987593590847152	8.014140759840798	11.244633830746269	0.0020297087765185446	nan	nan	nan	0	372.6
unit	955	1	0.07114186903476657	8.67536969930431	5.478651604557087	0.00948462647205714	68.48438256903957	73.18896086513583	0.06388888888888888	1	nan
unit	956	0	0.0713143835022201	9.023670076799482	9.835305632169497	0.0004903200378454458	nan	nan	nan	0	514.45
unit	957	1	0.06271659177689277	8.94459617454187	1.7821584514322693	0.0005895365649861151	87.71978481179214	310.3917439286894	0.016666666666666666	0	nan
unit	958	0	0.07172854276038826	8.946408935785406	25.67495845923095	0.00037787261744699714	nan	nan	nan	0	291.5
unit	959	1	0.08972075944477054	8.532005144513137	11.532432851479253	0.0028748460026107067	38.93818626027426	46.39819173166562	0.043055555555555555	1	nan
unit	960	0	0.07889793219269021	8.499716642980067	15.45992582040104	0.0018418843582963457	nan	nan	nan	0	296.2
unit	961	1	0.06293562568174967	9.307313720240804	16.108855628169465	0.0017464292506498543	62.78655490535723	71.60467310439826	0.0763888888888889	1	nan
unit	962	0	0.08567542351293418	8.472590372355025	3.5000273942697366	0.0036599478295086508	nan	nan	nan	0	44.2
unit	963	1	0.07509129666073337	8.448810807808941	0.1826525384569699	0.01665949755289704	11.453917558125957	63.21714153605132	1.6513888888888888	1	nan
unit	964	0	1.3204525009121781	1.849384465237552	8.989550359927408	0.005123935455334472	nan	nan	nan	0	374.1
unit	965	1	0.47051878617467896	1.8354805616078302	3.0428650088439615	0.010814027622692405	78.31784353215106	85.61933222993518	0.24444444444444444	1	nan
unit	966	0	0.241511327416282	4.075903805078148	0.7272770603928544	0.01861282361187034	nan	nan	nan	0	566.1
unit	967	1	0.0918794841646453	7.659592484860813	5.659156693826216	0.031856056648302995	57.45646146425691	58.8134480876536	0.08888888888888889	1	nan
unit	968	0	0.07172854276038826	8.946408935785406	29.833460981093776	0.0014181031908547111	nan	nan	nan	0	515.15
unit	969	1	0.07441020346924392	7.329060131644633	13.685224243319341	0.007127915873099426	12.448408619470802	14.988144608942607	0.002777777777777778	1	nan
unit	970	0	0.06861560537297894	9.219327591281345	13.752736166004425	0.01930413834680678	nan	nan	nan	0	71.35
unit	971	1	0.06570933727675661	8.085177409598394	377.69922132114897	0.005143001047405455	70.74345832637783	70.8721153842654	0.1597222222222222	1	nan
unit	972	0	0.08235991544572548	8.816557300274935	24.09527758077871	0.008319887973132187	nan	nan	nan	0	476.75
unit	973	1	0.06983644824742441	8.933652988792224	3.1574935827318047	0.020034713244963535	18.816509194161615	22.619830835260345	0.019444444444444445	1	nan
unit	974	0	0.06861560537297894	9.219327591281345	1.5845114256938484	0.001646029033009758	nan	nan	nan	0	543.75
unit	975	1	0.07034099306314577	8.930675626709197	3.98456292930562	0.0019133929332458483	86.71360952969418	118.51705671987497	0.075	1	nan
unit	976	0	0.06271659177689277	8.94459617454187	54.80283012605418	0.007388509876165633	nan	nan	nan	0	469.05
unit	977	1	1.3204525009121781	1.849384465237552	3.599735372945134	0.021285371700693372	70.14385853112161	73.29832899734402	0.3888888888888889	1	nan
unit	978	0	0.1104994487895336	5.867510368605203	0.25429292345350596	0.01196769503493861	nan	nan	nan	0	412.95
unit	979	1	0.06271659177689277	8.94459617454187	2.853022114389271	0.0027519919656309668	38.89313899544837	69.41564407178493	0.11388888888888889	1	nan
unit	980	0	0.07114186903476657	8.67536969930431	4.3361104624595646	0.014705343759872291	nan	nan	nan	0	421.45
unit	981	1	0.07987593590847152	8.014140759840798	5.0023038670957645	0.011113501967792993	55.692428807177556	60.08062548760482	0.06111111111111111	1	nan
unit	982	0	0.07368534337228515	8.428932672355476	1.2580601563753158	0.0005987225590087368	nan	nan	nan	0	570.65
unit	983	1	0.08235991544572548	8.816557300274935	2.8186919574431357	0.0013129321501260836	61.319818277488274	126.04400515933722	0.05	1	nan
unit	984	0	0.07172854276038826	8.946408935785406	156.79089563530624	0.031289360448191215	nan	nan	nan	0	76.3
unit	985	1	1.3204525009121781	1.849384465237552	5.688802954209406	0.01772041245000253	71.29071352295044	73.71773046949704	0.4652777777777778	1	nan
unit	986	0	0.06271659177689277	8.94459617454187	9.010965144744931	0.002677308739960104	nan	nan	nan	0	170.8
unit	987	1	0.17150235877700495	4.7662767211909225	57.11235591629576	0.010081769115870007	73.99149079625816	74.42472664766488	0.008333333333333333	1	nan
unit	988	0	0.07368534337228515	8.428932672355476	15.941918977317549	0.0048259116633758625	nan	nan	nan	0	272.25
unit	989	1	0.06570933727675661	8.085177409598394	2.904315474716195	0.0008513114842792878	58.521130580570826	155.51709873865718	0.29305555555555557	1	nan
unit	990	0	0.06983644824742441	8.933652988792224	0.7878737862562118	0.012270364702586316	nan	nan	nan	0	201.6
unit	991	1	0.07114186903476657	8.67536969930431	0.8483351519411847	0.0005856936758397981	50.0400120584573	491.01289712359716	0.25	0	nan
unit	992	0	0.0918794841646453	7.659592484860813	8.083398528541682	0.00543226165587029	nan	nan	nan	0	135.95
unit	993	1	0.06945089529985875	9.022742269823246	1.0394874543812989	0.014553319417074717	53.328994535798046	68.13778500572138	0.015277777777777777	1	nan
unit	994	0	0.08687594411065401	8.141955282701556	9.581819858371018	0.06432131808176753	nan	nan	nan	0	430.75
unit	995	1	0.0918794841646453	7.659592484860813	0.796648445091466	0.005035426620287909	38.786864311683274	92.98979840051646	0.015277777777777777	1	nan
unit	996	0	0.06617259937531154	8.92814831892865	9.347085605814913	0.030305357828260656	nan	nan	nan	0	630.95
unit	997	1	0.2791776079740415	3.163557797834569	3.5227438805179228	0.00381767413563394	25.923760308999224	43.882956562590216	0.0625	1	nan
unit	998	0	0.2791776079740415	3.163557797834569	17.291157340603327	0.021662423225276305	nan	nan	nan	0	316.2
unit	999	1	0.5998237311057958	1.6316276612167815	22.43806052057794	0.00019131199427769942	89.04969890755962	146.96645706956065	0.6708333333333333	1	nan
